OID_,lst_2015sp,lst_2015su,lst_2015au,lst_2015wi,lst_2016sp,lst_2016su,lst_2016au,lst_2016wi,lst_2017sp,lst_2017su,lst_2017au,lst_2017wi,lst_2018sp,lst_2018su,lst_2018au,lst_2018wi,lst_2019sp,lst_2019su,lst_2019au,lst_2019wi,lst_2020sp,lst_2020su,lst_2020au,lst_2020wi,lst_2021sp,lst_2021su,lst_2021au,lst_2021wi,lst_2022sp,lst_2022su,lst_2022au,lst_2022wi,lst_2023sp,lst_2023su,lst_2023au,lst_2023wi
10,8.10002984,38.29823654,33.3523616,23.25040349,24.34416989,40.31145032,32.49102056,23.70670916,30.72903125,34.99984724,32.45000432,21.34998437,32.01249776,nan,33.933425,25.8498077,30.48293381,37.97694266,30.60769154,21.06628871,25.10467934,35.34506726,34.91781476,24.52190693,30.173603,nan,34.93661387,25.94209424,27.99632426,34.49056226,36.12950285,23.32389092,32.86358474,38.95449638,28.61498588,24.78680348
11,8.6913473,35.80137293,30.83157185,21.06799772,23.0641214,44.03880113,36.13462988,21.38587358,34.3948577,38.98867658,31.36991,19.5264707,31.67240477,nan,32.6345774,24.61419347,30.12916874,44.16355886,29.6096297,19.46323733,26.23604396,36.40123544,28.91235362,23.83488491,35.30746904,36.1722281,31.8484328,23.06070338,27.66819434,38.01966791,34.79134802,21.87123242,33.44806616,39.26724521,25.77973829,23.41959548
12,8.73236354,35.20834646,31.79203547,21.80116301,24.42278435,45.45386141,37.91370929,24.1066175,35.29037894,42.86812928,32.53887284,19.91612498,33.25494803,nan,33.65656538,24.46380059,31.48441367,45.7768643,30.48976985,20.28868916,27.08713094,38.79043142,28.9089356,23.32389092,35.42880875,37.03356914,31.89628508,22.90347446,28.13646308,39.12539738,36.25084256,22.2608867,33.89240876,39.77482118,26.33858456,22.90518347
13,8.93402672,36.2918588,32.64995849,23.79728669,25.35077678,43.16549702,38.09828237,25.71650492,35.28012488,38.98696757,34.11799808,21.02698148,32.37480788,37.50867392,35.34164924,28.23216764,32.30815649,45.1787108,32.38506194,22.54116434,28.20311447,37.3685351,32.40898808,26.1061592,32.23466906,36.50206703,36.2405885,26.28389624,31.028108,35.75693867,38.30678159,25.54560392,35.92954868,38.56313309,29.21313938,25.0123928
14,10.25680046,37.68982898,32.55083591,23.72379926,25.35761282,44.26268144,39.18863075,26.95382816,36.5311202,39.32364254,34.88021654,22.26772274,34.30428017,nan,35.82017204,27.85618544,32.66533958,45.95118332,32.70464681,21.87635945,27.77586197,36.49010396,31.2331892,25.37982995,35.90220452,38.37343298,32.41582412,24.88250804,30.0539723,38.79726746,37.2318143,23.92888046,34.91097872,41.07366878,26.69064062,21.93446579
15,9.48432794,31.04861612,30.18556607,21.33631229,23.03506823,38.44008437,35.58774668,22.93594565,32.16289064,36.24571553,30.02321012,18.61727738,28.5500435,33.63434825,32.65508552,24.5851403,30.15822191,40.84466144,30.24538142,19.63242932,25.51825976,34.03767461,29.00122214,23.54606222,32.95245326,34.15217828,32.64824948,23.42984954,28.08519278,31.47928664,34.34016938,21.46448804,33.15069842,36.83532398,25.77802928,22.66421306
16,9.96626876,36.69860318,32.1218744,23.22135032,25.29950648,43.86619112,37.61292353,25.85664374,35.04769952,38.7699233,33.33185348,21.54822953,32.2756853,nan,34.50423434,26.90255786,31.27933247,41.0770868,31.53397496,21.9532649,27.30588422,35.41684568,31.05545216,25.35761282,33.41046794,37.0780034,33.21393179,25.38495698,29.82496496,33.26178407,36.15855602,24.05876522,34.4803082,39.72525989,27.77073494,25.40888312
17,10.25680046,37.68982898,32.55083591,23.72379926,25.35761282,44.26268144,39.18863075,26.95382816,36.5311202,39.32364254,34.88021654,22.26772274,34.30428017,nan,35.82017204,27.85618544,32.66533958,45.95118332,32.70464681,21.87635945,27.77586197,36.49010396,31.2331892,25.37982995,35.90220452,38.37343298,32.41582412,24.88250804,30.0539723,38.79726746,37.2318143,23.92888046,34.91097872,41.07366878,26.69064062,21.93446579
18,11.23093616,36.67809506,32.99517851,23.6964551,25.32172361,45.19238288,38.87417291,26.91622994,36.19273622,39.42276512,34.3948577,22.15492808,33.65143835,nan,35.64927104,27.75706286,32.28252134,45.28808744,32.92340009,22.47622196,27.57761681,34.11116204,31.73563814,26.16084752,32.03300588,38.42128526,33.53180765,26.05147088,30.4299545,40.61223608,37.97694266,24.66033674,35.5057142,41.90253863,28.24583972,25.0636631
19,11.29929656,35.48349707,32.53887284,22.44033275,24.0382571,45.32568566,39.7782392,26.06343395,35.08529774,40.26359804,33.4719923,21.14319416,32.8567487,nan,34.62044702,27.21872471,31.34940188,44.57884829,31.66727774,20.85778949,26.84616053,33.97102322,30.58718342,25.12176944,31.90653914,37.53260006,32.4636764,24.99872072,29.12768888,40.5302036,37.0267331,23.6622749,34.4973983,40.82928035,26.45137922,22.57534454
20,11.29929656,35.48349707,32.53887284,22.44033275,24.0382571,45.32568566,39.7782392,26.06343395,35.08529774,40.26359804,33.4719923,21.14319416,32.8567487,nan,34.62044702,27.21872471,31.34940188,44.57884829,31.66727774,20.85778949,26.84616053,33.97102322,30.58718342,25.12176944,31.90653914,37.53260006,32.4636764,24.99872072,29.12768888,40.5302036,37.0267331,23.6622749,34.4973983,40.82928035,26.45137922,22.57534454
21,10.9130603,35.62363589,32.55938096,22.62319682,24.4313294,45.58545518,39.00405767,26.35396565,35.6082548,40.69768658,34.2581369,21.38416457,33.63605726,nan,35.0784617,27.34519145,31.74931022,45.61279934,31.65189665,20.90735078,27.02560658,32.89776494,30.55642124,25.3200146,32.06376806,38.01112286,32.55938096,25.21405598,29.75660456,41.32660226,37.38904322,23.72379926,34.93148684,41.08050482,26.39839991,21.96351896
22,22.64028692,29.05420145,29.8659812,21.24744377,21.49525022,38.18373287,32.04325994,22.82656901,30.39919232,35.10238784,29.67115406,18.49764668,27.40158878,33.49933646,31.66727774,24.22966622,29.28149978,38.88784499,28.36888844,19.3897499,26.78292716,31.72196606,29.24731958,23.7989957,29.54810534,31.79374448,31.07254226,23.8331759,27.21359768,29.46607286,32.59697918,21.46107002,31.74247418,33.42755804,25.96260236,22.9615808
23,10.32516086,37.46423966,30.33766796,21.24231674,24.48601772,45.27099734,38.25380228,23.84855699,35.80649996,40.53874865,31.61258942,19.79478527,32.57647106,29.91041546,34.57259474,24.73553318,30.10353359,43.11764474,30.62819966,19.29233633,26.61031715,28.86791936,30.31715984,23.56657034,32.38847996,38.74941518,35.0613716,25.3200146,29.86939922,41.25824186,36.89513933,22.38393542,35.8475162,42.49898312,27.27341303,24.15105176
24,15.20951144,33.18829664,31.0964684,21.91737569,24.19890404,42.03071438,37.1292737,23.56486133,33.59845904,38.06068415,31.08621434,18.98813255,31.199009,34.04621966,33.73176182,25.02606488,31.19217296,43.3158899,29.07641858,20.0049935,26.71114874,35.51938628,29.63697386,24.42107534,33.20538674,35.6766152,33.69758162,23.66911094,28.4987732,14.19606851,35.17587527,22.42495166,34.23421076,38.75454221,26.72823884,23.74430738
25,10.32516086,37.46423966,30.33766796,21.24231674,24.48601772,45.27099734,38.25380228,23.84855699,35.80649996,40.53874865,31.61258942,19.79478527,32.57647106,29.91041546,34.57259474,24.73553318,30.10353359,43.11764474,30.62819966,19.29233633,26.61031715,28.86791936,30.31715984,23.56657034,32.38847996,38.74941518,35.0613716,25.3200146,29.86939922,41.25824186,36.89513933,22.38393542,35.8475162,42.49898312,27.27341303,24.15105176
26,9.84322004,38.59218626,39.49112552,26.54708378,28.64062103,47.03469566,40.72503074,28.7722148,39.06729104,42.58272461,37.51209194,23.53580816,35.69028728,nan,38.47597358,29.32593404,35.129732,46.6484594,34.08210887,24.95257745,31.8997031,30.94607552,33.89240876,27.46994918,36.11583077,34.46150909,39.38174888,29.0114762,33.87190064,41.86664942,40.1542214,27.75022682,38.89297202,41.69062139,31.55619209,27.80320613
27,9.89107232,35.25619874,33.30280031,25.60371026,27.29904818,43.89866231,39.56973998,27.85276742,37.35486302,41.88715754,36.88659428,22.7052293,34.17952244,nan,38.47084655,26.96750024,34.42220186,46.24171502,33.68220053,24.14934275,29.06616452,30.87942413,33.53351666,28.18602437,35.08871576,32.57647106,37.78382453,28.37230646,33.57795092,38.31703565,38.29481852,27.30930224,38.19227792,44.84716286,31.32376673,27.96727109
28,9.08783762,35.82529907,32.27226728,22.94961773,23.88615521,43.22018534,38.10682742,25.30805153,33.58478696,39.15274154,32.18681678,20.70397859,29.53785128,44.33787788,34.1385062,26.00020058,30.93240344,39.53043275,32.35429976,21.02869049,25.72675898,31.52201189,30.92214938,25.53193184,31.711712,31.27591445,34.94857694,25.38153896,30.88113314,42.10932884,36.11753978,23.59049648,34.52645147,40.03117268,27.4904573,24.2262482
29,11.27878844,34.44270998,31.99198964,24.3287888,26.22237188,42.63570392,38.31874466,26.15572049,35.471534,40.06535288,33.62922122,21.50550428,32.26884926,35.97569195,35.85777026,28.00657832,32.38506194,nan,32.77984325,22.57876256,27.83909534,35.82529907,32.15947262,26.22237188,31.10330444,35.68686926,35.3519033,26.77438211,31.17166484,33.43439408,37.98890573,24.71502506,35.78599184,38.59218626,28.7551247,25.83955364
30,17.0825864,38.06581118,25.55585798,20.8424084,24.58855832,45.16503872,31.89457607,23.41788647,35.62192688,38.2572203,30.8742971,17.96785358,32.60723324,nan,32.83624058,21.1329401,29.49341702,45.10009634,30.69997808,19.72642487,27.07004084,29.88648932,28.76537876,23.65031183,28.42699478,35.17758428,34.48714424,22.82315099,28.72778054,33.7112537,34.49910731,22.73599148,35.67319718,42.26997578,28.48339211,22.22328848
31,-2.16770224,36.2405885,31.79374448,23.01626912,23.5426442,42.84591215,39.07412708,25.00897478,33.46857428,27.41696987,33.19684169,20.99963732,29.67969911,46.3579277,34.0017854,22.8077699,30.7375763,nan,35.72617649,21.32776724,28.57738766,36.62682476,31.28787752,25.559276,29.78223971,19.74522398,34.00691243,25.40717411,30.58547441,34.08039986,38.376851,24.03142106,31.92875627,41.65473218,30.97512869,23.7477254
32,-2.16770224,36.2405885,31.79374448,23.01626912,23.5426442,42.84591215,39.07412708,25.00897478,33.46857428,27.41696987,33.19684169,20.99963732,29.67969911,46.3579277,34.0017854,22.8077699,30.7375763,nan,35.72617649,21.32776724,28.57738766,36.62682476,31.28787752,25.559276,29.78223971,19.74522398,34.00691243,25.40717411,30.58547441,34.08039986,38.376851,24.03142106,31.92875627,41.65473218,30.97512869,23.7477254
33,4.06676624,37.5052559,30.84695294,23.39566934,24.8244017,47.2807931,41.58295376,22.68472118,36.11412176,41.98628012,34.30598918,21.49354121,32.23125104,nan,36.33287504,26.47359635,31.75614626,43.38083228,35.25619874,20.88000662,28.38939656,39.68253464,31.12723058,25.35590381,29.87965328,32.26714025,35.76377471,25.41913718,29.69166218,13.62355016,39.44669126,24.66717278,37.35486302,43.92771548,27.9347999,24.23992028
34,1.96468394,36.88488527,30.50515094,21.05945267,21.22864466,44.187485,34.84603634,19.99132142,34.63753712,39.01602074,30.5495852,19.27353722,30.89993225,30.76492046,33.46173824,21.39954566,29.97535784,42.0341324,32.16801767,19.39145891,26.90426687,41.26165988,32.19707084,23.15128091,28.47826508,21.63197102,35.92613066,22.82827802,27.87669356,10.68576197,37.49158382,21.80629004,30.56325728,41.01043541,27.8493494,22.40957057
35,4.06676624,37.5052559,30.84695294,23.39566934,24.8244017,47.2807931,41.58295376,22.68472118,36.11412176,41.98628012,34.30598918,21.49354121,32.23125104,nan,36.33287504,26.47359635,31.75614626,43.38083228,35.25619874,20.88000662,28.38939656,39.68253464,31.12723058,25.35590381,29.87965328,32.26714025,35.76377471,25.41913718,29.69166218,13.62355016,39.44669126,24.66717278,37.35486302,43.92771548,27.9347999,24.23992028
36,nan,35.37241142,34.56234068,21.74476568,22.16518214,44.11570658,38.91689816,24.09465443,33.00030554,39.03994688,31.97660855,20.00670251,27.76560791,nan,34.02229352,25.32343262,29.85572714,40.24308992,36.0525974,20.41173788,26.96750024,34.99984724,29.67115406,24.47918168,27.9006197,37.20447014,33.28058318,24.30657167,27.60666998,-10.57603144,37.33264589,22.64370494,34.9930112,41.1625373,26.89572182,23.22476834
37,nan,36.93273755,31.97831756,23.10001061,22.55654543,45.08984228,39.75089504,22.45229582,35.03402744,40.20890972,33.05499386,21.23889872,30.55300322,31.24344326,34.8733805,26.6359523,30.73244927,42.16059914,32.29619342,21.25598882,27.25974095,39.96964832,34.16926838,21.97719104,29.88648932,39.14932352,37.31897381,25.66010759,29.75318654,9.87740024,37.49841986,23.49820994,31.96464548,38.76308726,27.53660057,23.95622462
38,20.38610273,32.53545482,31.89799409,22.38393542,24.63299258,39.45010928,33.54718874,24.19890404,32.26201322,36.83190596,31.75272824,20.11266113,28.98071402,39.11856134,33.65314736,25.47040748,30.45388064,37.82142275,30.94607552,20.91760484,31.24857029,33.9505151,30.04200923,24.42791138,34.3094072,36.34654712,32.01420677,24.63470159,28.65429311,39.65519048,35.04769952,23.51871806,33.67023746,35.62876292,26.23091693,24.85174586
39,19.27353722,38.48964566,28.18089734,23.5255541,25.81220948,45.6401435,39.03311084,26.03267177,34.9246508,38.14100762,34.31624324,21.45081596,35.10238784,nan,35.58774668,23.07095744,30.99563681,nan,32.66192156,22.4488778,27.94676297,36.90368438,37.12072865,26.34883862,29.31226196,nan,36.49864901,26.61373517,31.09305038,34.47689018,39.12539738,25.94209424,36.9583727,42.64595798,33.84455648,25.43280926
40,2.55258338,38.39223209,33.71979875,23.65031183,23.61442262,44.16014084,41.41547078,25.86347978,36.55846436,41.29242206,34.82894624,22.09682174,33.18658763,31.79032646,37.06262231,24.27068246,32.12871044,42.73140848,33.6258032,20.16051341,28.60814984,41.83246922,35.64585302,25.91987711,30.84182591,25.50458768,38.6332025,25.81904552,30.71023214,11.25657131,37.5394361,25.17303974,33.33868952,43.80124874,28.68334628,24.73211516
41,31.5920813,35.63901698,35.28012488,25.2003839,28.20311447,43.77903161,37.7616074,26.1403394,34.67855336,39.1800857,35.12631398,22.43520572,31.63309754,45.04882604,37.64881274,27.98436119,33.53693468,41.71625654,34.27351799,23.50504598,33.06353891,37.01989706,33.44464814,26.57784596,32.2927754,36.19957226,36.60973466,27.0632048,31.8142526,42.82882205,40.3422125,26.39839991,36.10728572,40.19694665,29.78736674,27.60325196
42,20.45788115,30.23683637,32.09965727,21.30042308,22.72402841,39.01260272,34.82894624,24.2433383,31.53739298,36.66613199,31.20926306,19.06845602,28.11937298,38.34950684,33.40021388,25.1832938,29.58570356,35.32797716,29.82154694,19.98277637,23.5597343,32.92169108,29.3874584,24.1749779,29.17212314,35.45786192,31.89628508,23.82121283,28.10228288,37.85389394,34.31282522,22.55996345,32.62090532,34.04280164,26.13521237,24.10149047
43,18.25154924,37.42835045,25.12518746,20.97400217,23.12906378,42.91256354,36.49694,23.67765599,30.38893826,36.87975824,30.4128644,18.3301637,30.97171067,nan,32.6003972,21.48499616,28.33129022,nan,28.67821925,19.87510874,26.64962438,36.11412176,29.99757497,23.66056589,25.63447244,nan,32.14238252,22.52407424,28.02366842,32.3782259,36.03892532,22.0728956,30.36843014,39.74918603,25.32685064,22.19594432
44,19.75547804,37.4027153,26.6017721,22.19081729,23.60416856,43.97214974,37.19079806,25.1491136,32.62774136,35.87827838,32.37480788,20.53820462,31.87748597,41.87690348,33.6258032,22.6710491,29.12085284,nan,30.57692936,20.55700373,26.58810002,35.45102588,30.02321012,24.76971338,28.52611736,nan,35.41855469,24.5509601,28.49193716,32.4636764,37.5052559,23.51188202,30.92385839,40.59514598,29.70533426,23.0299412
45,2.87387726,36.81823388,30.19923815,22.61294276,24.02458502,41.34881939,38.93911529,23.95622462,33.89240876,28.20311447,31.80741656,20.35021352,28.45092092,43.35348812,31.87235894,22.11391184,30.22145528,38.77163231,32.35088174,20.28698015,26.43770714,35.91074957,31.39725416,24.16985087,28.6525841,nan,35.99107304,25.4054651,28.2766019,35.28183389,38.16151574,23.75797946,26.0548889,41.10443096,27.29904818,23.07437546
46,4.0599302,39.82780049,33.2669111,23.32218191,22.96499882,43.18087811,41.1625373,25.88569691,34.98617516,31.44168842,33.92317094,21.60804488,31.44681545,nan,35.98081898,23.89128224,30.8230268,40.62249014,33.33185348,21.56702864,27.58787087,nan,34.68880742,24.23479325,30.66237986,30.97171067,37.83680384,26.12154029,28.4304128,9.31684496,39.54239582,24.35955098,28.53637142,42.60835976,28.93627976,24.6022304
47,19.75547804,37.4027153,26.6017721,22.19081729,23.60416856,43.97214974,37.19079806,25.1491136,32.62774136,35.87827838,32.37480788,20.53820462,31.87748597,41.87690348,33.6258032,22.6710491,29.12085284,nan,30.57692936,20.55700373,26.58810002,35.45102588,30.02321012,24.76971338,28.52611736,nan,35.41855469,24.5509601,28.49193716,32.4636764,37.5052559,23.51188202,30.92385839,40.59514598,29.70533426,23.0299412
48,20.48693432,38.50673576,31.25369732,22.29164888,23.75456144,44.36864006,37.76844344,25.41742817,33.28058318,37.5736163,32.54229086,20.49035234,31.9167932,42.51949124,34.0188755,23.166662,29.47803593,nan,30.94949354,20.65954433,27.03244262,36.6336608,36.3089489,24.64666466,29.17212314,nan,34.01203946,24.77825843,28.47142904,32.79180632,37.66932086,23.39225132,31.08108731,41.69745743,32.3611358,23.33072696
49,22.19936234,33.82746638,34.32137027,22.55996345,25.94893028,43.94651459,37.1292737,26.28902327,34.30598918,39.10659827,33.80866727,20.61681908,29.94117764,43.9824038,35.61338183,25.38495698,31.18533692,40.20378269,32.33550065,21.18079238,29.29858988,35.38950152,32.39189798,25.78486532,32.26714025,35.98765502,35.09213378,25.87886087,32.22099698,42.70748234,37.46423966,25.02264686,34.71615158,36.68151308,29.08325462,25.92158612
50,22.19936234,33.82746638,34.32137027,22.55996345,25.94893028,43.94651459,37.1292737,26.28902327,34.30598918,39.10659827,33.80866727,20.61681908,29.94117764,43.9824038,35.61338183,25.38495698,31.18533692,40.20378269,32.33550065,21.18079238,29.29858988,35.38950152,32.39189798,25.78486532,32.26714025,35.98765502,35.09213378,25.87886087,32.22099698,42.70748234,37.46423966,25.02264686,34.71615158,36.68151308,29.08325462,25.92158612
51,26.23262594,38.66396468,30.06764438,21.0303995,23.6280947,44.57030324,38.1034094,23.95451561,33.75910598,38.04188504,31.0793783,17.63459663,32.09794826,42.38618846,33.4719923,21.22522664,29.53785128,nan,29.17041413,19.84092854,27.38108066,38.04017603,29.19604928,23.98356878,27.12472916,nan,34.35042344,23.0983016,28.57738766,33.61896716,37.43005946,22.16518214,30.97341968,42.01020626,28.82519411,22.5343283
52,26.23262594,38.66396468,30.06764438,21.0303995,23.6280947,44.57030324,38.1034094,23.95451561,33.75910598,38.04188504,31.0793783,17.63459663,32.09794826,42.38618846,33.4719923,21.22522664,29.53785128,nan,29.17041413,19.84092854,27.38108066,38.04017603,29.19604928,23.98356878,27.12472916,nan,34.35042344,23.0983016,28.57738766,33.61896716,37.43005946,22.16518214,30.97341968,42.01020626,28.82519411,22.5343283
53,26.28218723,39.40567502,26.47188734,21.43714388,24.21257612,44.82323672,38.84853776,24.25530137,34.49227127,38.20082297,31.33231178,18.35921687,32.35771778,42.4442948,33.6770735,21.63880706,30.24879944,nan,29.40967553,19.88707181,27.29904818,38.59560428,29.4558188,24.34758791,27.4562771,nan,34.54695959,23.337563,28.6013138,33.79328618,37.86756602,22.21645244,30.95462057,42.39986054,28.93798877,22.66421306
54,20.13146024,36.98229884,25.4054651,17.40046226,23.00088803,41.83076021,37.38904322,23.03335922,28.78075985,36.23375246,30.8059367,18.71127293,31.39383614,nan,33.29767328,20.5347866,29.63526485,40.92840293,29.17725017,19.5606509,25.27558034,32.04496895,28.7038544,20.06309984,31.56473714,34.86312644,31.44510644,22.77017168,28.38939656,33.77619608,34.29915314,22.30532096,34.6512092,36.2064083,25.35761282,22.13100194
55,1.91683166,44.20799312,34.21712066,25.04144597,26.65987844,47.41409588,44.08152638,23.75797946,38.41786724,29.32764305,36.46959584,23.39225132,34.35725948,53.8263014,38.28798248,25.17303974,33.11993624,43.6064216,38.035049,23.07437546,30.49660589,nan,34.54354157,27.26657699,31.6262615,31.82108864,36.85754111,27.89036564,31.89286706,15.58036661,42.73824452,27.12814718,30.32057786,45.30517754,29.30542592,25.23114608
56,6.27480716,37.60437848,29.84718209,24.11516255,23.24185844,44.66258978,40.53703964,26.17793762,36.08335958,27.65281325,33.39850487,22.0728956,32.22783302,48.27885494,36.23033444,24.21599414,32.51836472,42.2733938,37.30530173,20.04430073,29.38404038,41.73334664,35.50229618,26.82052538,31.7629823,37.00109795,34.54183256,26.25313406,30.46755272,22.52749226,39.69620672,25.62080036,29.42847464,43.67820002,28.67309222,25.2687443
57,17.74568228,36.22691642,31.41092624,18.2788934,22.53261929,42.49898312,36.22520741,22.90518347,25.17645776,37.15661786,29.0798366,18.20198795,30.07789844,41.65473218,32.97296138,20.70910562,27.90403772,37.17028994,28.20140546,18.03108695,24.54412406,23.83146689,28.75170668,23.337563,27.49729334,28.16551625,32.20048886,22.0045352,27.1828355,31.0451981,33.48737339,21.82167113,29.67286307,36.43712465,25.24823618,20.73303176
58,20.97229316,31.9680635,29.53956029,21.22009961,22.90860149,40.65667034,37.35315401,23.68278302,26.42745308,38.79043142,31.46219654,19.05478394,28.76708777,39.95939426,33.92658896,24.3971492,29.86256318,38.13417158,29.90699744,19.42905713,26.90597588,34.68026237,29.89845239,22.27968581,30.78371957,36.8729222,31.51688486,23.64005777,27.08713094,41.50775732,35.95176581,22.23012452,32.96612534,36.69860318,24.25359236,21.57215567
59,18.63436748,35.42368172,31.45877852,20.26476302,23.27091161,42.13325498,36.42516158,22.5855986,22.85562218,39.57999404,29.39771246,17.71833812,28.47826508,43.63034774,32.16630866,22.99234298,nan,nan,27.2511959,19.22226692,26.04805286,35.29208795,28.20653249,22.86587624,24.61590248,29.84547308,32.88067484,21.79432697,27.31613828,8.9135186,33.90266282,21.15686624,29.46265484,38.45888348,23.77336055,21.43030784
60,14.71731656,41.78461694,31.52884793,18.90439106,24.28606355,45.27441536,38.61782141,24.4142393,25.1662037,35.82871709,31.33914782,18.87021086,30.9255674,43.48337288,33.02081366,22.11049382,29.42334761,37.4198054,29.46607286,20.13487826,25.95576632,34.14534224,29.37378632,23.86906511,34.82381921,24.25359236,33.75226994,23.78019659,28.46972003,31.86381389,34.02571154,22.62661484,30.93069443,41.0770868,25.99849157,22.75991762
61,17.34235592,41.22747968,31.19388197,22.01649827,23.98015076,45.20263694,39.08267213,24.48943574,24.021167,37.31042876,31.79374448,18.51473678,33.19342367,43.56540536,33.90949886,24.92865131,30.81619076,nan,29.75489555,20.67492542,26.47872338,38.26747436,29.7805307,24.68938991,30.16334894,29.14306997,34.2068666,23.70500015,28.46117498,32.4294962,34.08381788,22.60097969,31.22122613,40.85833352,25.54902194,22.51382018
62,17.34235592,41.22747968,31.19388197,22.01649827,23.98015076,45.20263694,39.08267213,24.48943574,24.021167,37.31042876,31.79374448,18.51473678,33.19342367,43.56540536,33.90949886,24.92865131,30.81619076,nan,29.75489555,20.67492542,26.47872338,38.26747436,29.7805307,24.68938991,30.16334894,29.14306997,34.2068666,23.70500015,28.46117498,32.4294962,34.08381788,22.60097969,31.22122613,40.85833352,25.54902194,22.51382018
63,17.69099396,42.16401716,31.68094982,22.32582908,24.57830426,46.10499422,39.88932485,25.0294829,24.76116833,37.55823521,32.81231444,19.78794923,33.56598785,44.30369768,34.43929196,25.09613429,31.12723058,nan,30.1565129,20.93127692,26.80343528,38.24696624,33.64118429,25.25507222,31.57157318,29.27979077,34.446128,24.09636344,28.59789578,33.7796141,34.24788284,23.15640794,31.73222012,42.20845142,26.37276476,23.19742418
64,17.73542822,33.94026104,31.13748464,19.58115902,21.76185578,38.26063832,34.52132444,22.12758392,25.75752116,34.30769819,28.50560924,17.44660553,27.19650758,41.43256088,31.58524526,22.03187936,nan,nan,26.93161103,17.76448139,25.30976054,33.61725815,28.61156786,22.01649827,27.20676164,28.9089356,31.02127196,21.17566535,26.21553584,25.77461126,32.42436917,19.69395368,28.47484706,37.21130618,23.28800171,20.92444088
65,22.25063264,36.2405885,32.16630866,20.09557103,23.48966489,38.71181696,37.3856252,22.81802396,33.41046794,38.52724388,29.6438099,18.35750786,29.45240078,nan,32.59014314,21.44739794,29.13452492,nan,27.6784484,18.94369829,24.82781972,nan,27.52292849,22.90347446,28.25438477,29.45410979,34.03254758,21.85243331,27.29221214,27.05295074,35.70566837,21.17395634,29.82325595,39.8978699,24.22283018,21.49866824
66,22.25063264,36.2405885,32.16630866,20.09557103,23.48966489,38.71181696,37.3856252,22.81802396,33.41046794,38.52724388,29.6438099,18.35750786,29.45240078,nan,32.59014314,21.44739794,29.13452492,nan,27.6784484,18.94369829,24.82781972,nan,27.52292849,22.90347446,28.25438477,29.45410979,34.03254758,21.85243331,27.29221214,27.05295074,35.70566837,21.17395634,29.82325595,39.8978699,24.22283018,21.49866824
67,22.34975522,37.39929728,32.54570888,20.16051341,23.59733252,38.9579144,38.07093821,22.97183486,33.72492578,38.79043142,29.99586596,18.66171164,30.33424994,nan,32.78497028,21.59608181,29.5583594,nan,27.9006197,19.01034968,25.03119191,nan,27.91429178,23.21109626,28.4475029,30.04713626,34.33675136,22.08656768,27.7297187,27.29563016,35.89707749,21.457652,30.07277141,40.38664676,24.40056722,21.6627332
68,18.08748428,37.8470579,28.25267576,24.45696455,25.68916076,38.1546797,39.25870016,26.25484307,34.14876026,37.52918204,34.65462722,21.66615122,33.13702634,nan,36.86266814,23.4401036,30.8401169,nan,34.46834513,22.74966356,26.53853873,36.70714823,32.12700143,26.76071003,29.31567998,34.40169374,35.47837004,25.95747533,31.54764704,31.91166617,37.24035935,25.66865264,32.39189798,42.17768924,32.21074292,25.99336454
69,16.85699708,38.54091596,29.99244794,21.36707447,22.04726045,40.49944142,36.60973466,24.01603997,31.60233536,36.7874717,30.57692936,18.43612232,29.90187041,nan,33.33868952,21.49525022,26.34200258,nan,30.90335027,19.31455346,25.22772806,30.57351134,28.83032114,23.36832518,26.63424329,nan,33.8821547,23.40421439,27.04269668,29.70191624,35.26987082,21.87806846,33.00372356,38.7870134,27.49900235,22.55483642
70,16.48101488,40.85320649,30.0539723,21.40979972,25.96260236,45.96656441,30.79055561,25.65327155,35.91245858,40.21574576,33.61213112,20.63049116,33.11993624,nan,35.0955518,22.99917902,29.29858988,nan,30.7375763,21.43372586,27.40329779,33.3523616,33.15069842,25.76264819,29.70533426,nan,33.96418718,24.53045198,31.4382704,34.09407194,37.35486302,25.61738234,33.21393179,42.77584274,29.74805951,25.34052272
71,21.3380213,37.66248482,32.44316828,20.19811163,23.45548469,44.12254262,38.07948326,22.9444907,34.64095514,39.09634421,29.72584238,18.4497944,31.32547574,nan,32.87725682,22.64028692,29.1823772,nan,27.780989,18.99325958,25.31659658,34.67342633,27.99803327,23.03335922,30.93923948,34.59310286,32.59697918,21.27307892,27.75364484,27.36740858,36.17735513,21.15344822,30.63332669,41.68549436,24.39031316,22.0216253
72,nan,43.66794596,34.67000831,23.6964551,27.32639234,25.6618166,28.03050446,26.00532761,35.10922388,39.14248748,31.50321278,20.08189895,35.21005547,nan,34.48714424,nan,32.28593936,40.33366745,31.24857029,21.40979972,nan,40.39006478,-8.28595804,26.27364218,37.57019828,nan,35.49204212,25.59174719,nan,-10.66148194,38.31361763,25.25849024,33.51813557,34.76742188,29.71387931,25.94722127
73,20.32286936,37.45740362,32.95245326,19.50596258,24.05705621,44.02342004,39.15957758,22.28310383,34.54525058,39.42618314,30.26247152,18.71639996,31.34598386,nan,33.35577962,22.8419501,29.94459566,nan,28.3278722,19.27353722,26.07710603,35.17416626,28.61498588,23.37516122,34.64608217,35.08871576,34.71102455,21.76356479,28.30736408,27.78440702,35.81675402,21.36878348,30.65896184,41.72309258,24.60564842,22.24892363
